    DATE,    TIME,Regulator Inlet Pressure,Regulator Out Pressure, AMBIENT, LINE IN, REG BOD, LINE OUT
2/1/2017,12:48:53,29791,12954,70.3,63,69.3,65.8
2/1/2017,12:48:54,29328,17831,70.1,63,69.4,65.8
2/1/2017,12:48:55,29114,20982,70.1,63,69.4,65.8
2/1/2017,12:48:56,29316,25416,70.1,63,69.4,65.8
2/1/2017,12:48:57,29452,29034,69.9,63,69.4,65.7
2/1/2017,12:48:58,29797,29742,69.9,63,69.4,65.7
2/1/2017,12:48:59,30000,29946,69.9,63,69.4,65.7
2/1/2017,12:49:00,30076,30023,69.8,63,69.4,65.7
2/1/2017,12:49:01,30097,30045,69.8,63,69.4,65.7
2/1/2017,12:49:02,30134,29967,69.8,63,69.4,65.7
2/1/2017,12:49:03,30154,30099,69.6,63,69.4,65.8
2/1/2017,12:49:04,30145,30092,69.6,63,69.4,65.8
2/1/2017,12:49:05,30157,30103,69.6,63,69.4,65.8
2/1/2017,12:49:06,30175,30087,69.5,63,69.4,65.9
2/1/2017,12:49:07,30160,30108,69.5,63,69.4,65.9
2/1/2017,12:49:08,30183,29944,69.5,63,69.4,65.9
2/1/2017,12:49:09,30180,29990,69.4,63,69.5,66.1
2/1/2017,12:49:10,30148,29799,69.4,63,69.5,66.1
2/1/2017,12:49:11,30137,29986,69.4,63,69.5,66.1
2/1/2017,12:49:12,30143,29969,69.4,63,69.5,66.2
2/1/2017,12:49:13,30181,29316,69.4,63,69.5,66.2
2/1/2017,12:49:14,29980,29092,69.4,63,69.5,66.2
2/1/2017,12:49:15,29805,29049,69.4,63,69.5,66.3
2/1/2017,12:49:16,29736,27526,69.4,63,69.5,66.3
2/1/2017,12:49:17,29616,27853,69.4,63,69.5,66.3
2/1/2017,12:49:18,29632,26217,69.6,63,69.5,66.4
2/1/2017,12:49:19,29569,26459,69.6,63,69.5,66.4
2/1/2017,12:49:20,29581,25206,69.6,63,69.5,66.4
2/1/2017,12:49:21,29571,24670,69.8,63,69.6,66.5
2/1/2017,12:49:22,29593,24176,69.8,63,69.6,66.5
2/1/2017,12:49:23,29645,23504,69.8,63,69.6,66.5
2/1/2017,12:49:24,29723,23042,69.9,63,69.6,66.4
2/1/2017,12:49:25,29792,22755,69.9,63,69.6,66.4
2/1/2017,12:49:26,29880,22107,69.9,63,69.6,66.4
2/1/2017,12:49:27,29981,21128,70,63,69.6,66.4
2/1/2017,12:49:28,30101,19853,70,63,69.6,66.4
2/1/2017,12:49:29,30171,18933,70.1,63,69.6,66.4
2/1/2017,12:49:30,30169,18759,70.1,63,69.6,66.4
2/1/2017,12:49:31,30119,18251,70.1,63,69.6,66.4
2/1/2017,12:49:32,30137,16995,70.3,63,69.6,66.4
2/1/2017,12:49:33,30150,16555,70.3,63,69.6,66.4
2/1/2017,12:49:34,30117,15821,70.3,63,69.6,66.4
2/1/2017,12:49:35,30137,15322,70.4,63,69.6,66.3
2/1/2017,12:49:36,30102,14445,70.4,63,69.6,66.3
2/1/2017,12:49:37,30091,13779,70.4,63,69.6,66.3
2/1/2017,12:49:38,30037,13167,70.6,63,69.6,66.2
2/1/2017,12:49:39,30023,13289,70.6,63,69.6,66.2
2/1/2017,12:49:40,30108,11511,70.6,63,69.6,66.2
2/1/2017,12:49:41,30106,11185,70.8,63,69.7,66.2
2/1/2017,12:49:42,30145,10559,70.8,63,69.7,66.2
2/1/2017,12:49:43,30068,10470,70.8,63,69.7,66.2
2/1/2017,12:49:44,30092,10042,70.8,63,69.7,66.1
2/1/2017,12:49:45,30016,10382,70.8,63,69.7,66.1
2/1/2017,12:49:46,29936,11019,70.8,63,69.7,66.1
2/1/2017,12:49:47,29984,10407,70.8,63,69.7,66
2/1/2017,12:49:48,29926,10340,70.8,63,69.7,66
2/1/2017,12:49:49,29902,10630,70.8,63,69.7,66
2/1/2017,12:49:50,29915,10506,70.5,63,69.7,66
2/1/2017,12:49:51,29879,10263,70.5,63,69.7,66
2/1/2017,12:49:52,29777,11481,70.5,63,69.7,66
2/1/2017,12:49:53,29563,14182,70.4,63,69.8,65.9
2/1/2017,12:49:54,29267,18734,70.4,63,69.8,65.9
2/1/2017,12:49:55,29211,22215,70.4,63,69.8,65.9
2/1/2017,12:49:56,29262,24895,70.5,63,69.8,65.9
2/1/2017,12:49:57,29273,29216,70.5,63,69.8,65.9
2/1/2017,12:49:58,29756,29698,70.5,63,69.8,65.9
2/1/2017,12:49:59,29905,29850,70.6,63,69.8,65.9
2/1/2017,12:50:00,29988,29937,70.6,63,69.8,65.9
2/1/2017,12:50:01,30045,29989,70.6,63,69.8,65.9
2/1/2017,12:50:02,30081,30027,70.6,63,69.8,65.9
2/1/2017,12:50:03,30102,30052,70.6,63,69.8,65.9
2/1/2017,12:50:04,30118,30067,70.6,63.1,69.8,66
2/1/2017,12:50:05,30129,30078,70.6,63.1,69.8,66
2/1/2017,12:50:06,30108,30055,70.6,63.1,69.8,66
2/1/2017,12:50:07,30088,30036,70.6,63,69.9,66.2
2/1/2017,12:50:08,30077,30029,70.6,63,69.9,66.2
2/1/2017,12:50:09,30072,30022,70.6,63,69.9,66.2
2/1/2017,12:50:10,30070,30016,70.6,63,69.9,66.3
2/1/2017,12:50:11,30064,30015,70.6,63,69.9,66.3
2/1/2017,12:50:12,30060,29919,70.6,63,69.9,66.3
2/1/2017,12:50:13,29984,29894,70.2,63,69.9,66.4
2/1/2017,12:50:14,29870,29202,70.2,63,69.9,66.4
2/1/2017,12:50:15,29783,27997,70.2,63,69.9,66.4
2/1/2017,12:50:16,29646,28583,69.6,63.1,69.9,66.5
2/1/2017,12:50:17,29689,27508,69.6,63.1,69.9,66.5
2/1/2017,12:50:18,29730,26265,69.6,63.1,69.9,66.5
2/1/2017,12:50:19,29817,25461,69.3,63,69.9,66.5
2/1/2017,12:50:20,29791,25861,69.3,63,69.9,66.5
2/1/2017,12:50:21,29886,25267,69.3,63,69.9,66.5
2/1/2017,12:50:22,29927,24594,69.8,63,69.9,66.6
2/1/2017,12:50:23,29921,23697,69.8,63,69.9,66.6
2/1/2017,12:50:24,29895,22646,69.8,63,69.9,66.6
2/1/2017,12:50:25,29880,21694,70.3,63,69.9,66.6
2/1/2017,12:50:26,29753,20990,70.3,63,69.9,66.6
2/1/2017,12:50:27,29776,20286,70.3,63,69.9,66.6
2/1/2017,12:50:28,29873,19920,70.1,63,69.9,66.6
2/1/2017,12:50:29,29858,19816,70.1,63,69.9,66.6
2/1/2017,12:50:30,29848,19104,70.1,63,69.9,66.6
2/1/2017,12:50:31,29926,17766,70.1,63,70,66.6
2/1/2017,12:50:32,29937,17202,70.1,63,70,66.6
2/1/2017,12:50:33,29933,16281,70.1,63,70,66.6
2/1/2017,12:50:34,29929,16346,70.2,63,70,66.5
2/1/2017,12:50:35,29981,14778,70.2,63,70,66.5
2/1/2017,12:50:36,29987,14490,70.2,63,70,66.5
2/1/2017,12:50:37,30018,13724,69.9,63,70,66.4
2/1/2017,12:50:38,30033,13114,69.9,63,70,66.4
2/1/2017,12:50:39,30084,12338,69.6,63,70,66.4
2/1/2017,12:50:40,30079,11609,69.6,63,70,66.4
2/1/2017,12:50:41,30073,11199,69.6,63,70,66.4
2/1/2017,12:50:42,30107,10033,69.9,63.1,70,66.3
2/1/2017,12:50:43,30004,10659,69.9,63.1,70,66.3
2/1/2017,12:50:44,29981,10712,69.9,63.1,70,66.3
2/1/2017,12:50:45,29971,10266,69.8,63,70,66.2
2/1/2017,12:50:46,30021,9823,69.8,63,70,66.2
2/1/2017,12:50:47,29889,10607,69.8,63,70,66.2
2/1/2017,12:50:48,29871,10681,69.9,63.1,70.1,66.2
2/1/2017,12:50:49,29839,10981,69.9,63.1,70.1,66.2
2/1/2017,12:50:50,29910,9958,69.9,63.1,70.1,66.2
2/1/2017,12:50:51,29851,10391,69.9,63.1,70.1,66.1
2/1/2017,12:50:52,29737,11561,69.9,63.1,70.1,66.1
2/1/2017,12:50:53,29516,14723,69.9,63.1,70.1,66.1
2/1/2017,12:50:54,29229,19669,69.6,63.1,70.1,66.1
2/1/2017,12:50:55,29271,22635,69.6,63.1,70.1,66.1
2/1/2017,12:50:56,29167,27132,69.6,63.1,70.1,66.1
2/1/2017,12:50:57,29375,29319,69.7,63.1,70.1,66
2/1/2017,12:50:58,29740,29688,69.7,63.1,70.1,66
2/1/2017,12:50:59,29883,29827,69.7,63.1,70.1,66
2/1/2017,12:51:00,29986,29932,69.7,63.1,70.2,66
2/1/2017,12:51:01,30065,30011,69.7,63.1,70.2,66
2/1/2017,12:51:02,30123,30070,69.7,63.1,70.2,66
2/1/2017,12:51:03,30172,30117,69.8,63,70.2,66.1
2/1/2017,12:51:04,30207,30154,69.8,63,70.2,66.1
2/1/2017,12:51:05,30165,30110,69.8,63,70.2,66.1
2/1/2017,12:51:06,30145,30090,70,63.1,70.2,66.2
2/1/2017,12:51:07,30161,29991,70,63.1,70.2,66.2
2/1/2017,12:51:08,30207,29968,70,63.1,70.2,66.2
2/1/2017,12:51:09,30228,29912,70.3,63.1,70.2,66.4
2/1/2017,12:51:10,30189,30140,70.3,63.1,70.2,66.4
2/1/2017,12:51:11,30177,30128,70.6,63.1,70.2,66.5
2/1/2017,12:51:12,30183,29708,70.6,63.1,70.2,66.5
2/1/2017,12:51:13,30049,29947,70.6,63.1,70.2,66.5
2/1/2017,12:51:14,30017,28718,70.6,63.1,70.2,66.6
2/1/2017,12:51:15,29928,28816,70.6,63.1,70.2,66.6
2/1/2017,12:51:16,29909,27160,70.6,63.1,70.2,66.6
2/1/2017,12:51:17,29773,27580,70.8,63.1,70.2,66.7
2/1/2017,12:51:18,29772,25866,70.8,63.1,70.2,66.7
2/1/2017,12:51:19,29571,26222,70.8,63.1,70.2,66.7
2/1/2017,12:51:20,29531,25563,70.9,63.1,70.3,66.7
2/1/2017,12:51:21,29668,25204,70.9,63.1,70.3,66.7
2/1/2017,12:51:22,29725,24697,70.9,63.1,70.3,66.7
2/1/2017,12:51:23,29765,23811,71.1,63.1,70.3,66.7
2/1/2017,12:51:24,29767,23253,71.1,63.1,70.3,66.7
2/1/2017,12:51:25,29781,22425,71.1,63.1,70.3,66.7
2/1/2017,12:51:26,29864,21113,71.1,63.1,70.3,66.7
2/1/2017,12:51:27,29967,19759,71.1,63.1,70.3,66.7
2/1/2017,12:51:28,29923,19763,71.1,63.1,70.3,66.7
2/1/2017,12:51:29,29902,19559,71,63.1,70.4,66.7
2/1/2017,12:51:30,29940,18476,71,63.1,70.4,66.7
2/1/2017,12:51:31,29969,17474,71,63.1,70.4,66.7
2/1/2017,12:51:32,30000,16940,71.2,63,70.3,66.7
2/1/2017,12:51:33,29993,16194,71.2,63,70.3,66.7
2/1/2017,12:51:34,30018,15489,71.2,63,70.3,66.7
2/1/2017,12:51:35,30007,15165,71.2,63.1,70.4,66.6
2/1/2017,12:51:36,30070,13915,71.2,63.1,70.4,66.6
2/1/2017,12:51:37,30055,13540,71.2,63.1,70.4,66.6
2/1/2017,12:51:38,29992,13050,70.8,63,70.4,66.5
2/1/2017,12:51:39,30045,12108,70.8,63,70.4,66.5
2/1/2017,12:51:40,29993,12005,70.8,63,70.4,66.5
2/1/2017,12:51:41,30037,10723,70.5,63,70.4,66.5
2/1/2017,12:51:42,30006,10762,70.5,63,70.4,66.5
2/1/2017,12:51:43,29941,11010,70.5,63,70.4,66.5
2/1/2017,12:51:44,29937,10173,70.3,63.1,70.4,66.4
2/1/2017,12:51:45,29829,10935,70.3,63.1,70.4,66.4
2/1/2017,12:51:47,29872,10514,70.1,63,70.4,66.3
2/1/2017,12:51:48,29820,10884,70.1,63,70.4,66.3
2/1/2017,12:51:49,29890,10001,70.1,63,70.4,66.3
2/1/2017,12:51:50,29814,10597,70.2,63.1,70.4,66.3
2/1/2017,12:51:51,29785,10899,70.2,63.1,70.4,66.3
2/1/2017,12:51:52,29848,10301,70.2,63.1,70.4,66.3
2/1/2017,12:51:53,29659,12209,70.5,63.1,70.5,66.2
2/1/2017,12:51:54,29327,16487,70.5,63.1,70.5,66.2
2/1/2017,12:51:55,29230,20091,70.5,63.1,70.5,66.2
2/1/2017,12:51:56,29181,24241,70.3,63.1,70.5,66.2
2/1/2017,12:51:57,29355,26840,70.3,63.1,70.5,66.2
2/1/2017,12:51:58,29671,29616,70.3,63.1,70.5,66.2
2/1/2017,12:51:59,29988,29936,70.3,63.1,70.5,66.1
2/1/2017,12:52:00,30081,30030,70.3,63.1,70.5,66.1
2/1/2017,12:52:01,30127,30021,70.3,63.1,70.5,66.1
2/1/2017,12:52:02,30159,30016,70.4,63,70.5,66.2
2/1/2017,12:52:03,30166,30081,70.4,63,70.5,66.2
2/1/2017,12:52:04,30120,30016,70.4,63,70.5,66.2
2/1/2017,12:52:05,30072,29943,70.5,63.1,70.5,66.3
2/1/2017,12:52:06,30115,29929,70.5,63.1,70.5,66.3
2/1/2017,12:52:07,30132,30059,70.5,63.1,70.5,66.3
2/1/2017,12:52:08,30148,30094,70.4,63.1,70.5,66.5
2/1/2017,12:52:09,30152,30102,70.4,63.1,70.5,66.5
2/1/2017,12:52:10,30170,29933,70.4,63.1,70.5,66.5
2/1/2017,12:52:11,30168,29918,70.5,63.1,70.5,66.6
2/1/2017,12:52:12,30129,30076,70.5,63.1,70.5,66.6
2/1/2017,12:52:13,30069,29983,70.5,63.1,70.5,66.6
2/1/2017,12:52:14,29942,29276,70.6,63.1,70.6,66.7
2/1/2017,12:52:15,29807,28328,70.6,63.1,70.6,66.7
2/1/2017,12:52:16,29594,28944,70.6,63.1,70.6,66.7
2/1/2017,12:52:17,29549,28118,70.4,63.1,70.6,66.8
2/1/2017,12:52:18,29533,26709,70.4,63.1,70.6,66.8
2/1/2017,12:52:19,29548,25885,70.6,63.1,70.6,66.8
2/1/2017,12:52:20,29459,26256,70.6,63.1,70.6,66.8
2/1/2017,12:52:21,29503,25646,70.6,63.1,70.6,66.8
2/1/2017,12:52:22,29549,24711,70.2,63.1,70.6,66.9
2/1/2017,12:52:23,29595,23647,70.2,63.1,70.6,66.9
2/1/2017,12:52:24,29656,22660,70.2,63.1,70.6,66.9
2/1/2017,12:52:25,29692,21907,69.7,63,70.6,66.9
2/1/2017,12:52:26,29722,21240,69.7,63,70.6,66.9
2/1/2017,12:52:27,29745,20540,69.7,63,70.6,66.9
2/1/2017,12:52:28,29806,19870,69.2,63.1,70.7,66.9
2/1/2017,12:52:29,29818,19671,69.2,63.1,70.7,66.9
2/1/2017,12:52:30,29756,19546,69.2,63.1,70.7,66.9
2/1/2017,12:52:31,29798,18005,69.2,63,70.7,66.8
2/1/2017,12:52:32,29830,17546,69.2,63,70.7,66.8
2/1/2017,12:52:33,29792,17003,69.2,63,70.7,66.8
2/1/2017,12:52:34,29864,15981,69.4,63,70.7,66.8
2/1/2017,12:52:35,29847,15455,69.4,63,70.7,66.8
2/1/2017,12:52:36,29823,15004,69.4,63,70.7,66.8
2/1/2017,12:52:37,29837,14573,69.5,63,70.7,66.7
2/1/2017,12:52:38,29922,13302,69.5,63,70.7,66.7
2/1/2017,12:52:39,29955,12593,69.5,63,70.7,66.7
2/1/2017,12:52:40,30018,11978,69.4,63,70.7,66.7
2/1/2017,12:52:41,30021,11211,69.4,63,70.7,66.7
2/1/2017,12:52:42,30069,10546,69.4,63,70.7,66.7
2/1/2017,12:52:43,30027,10809,69.8,63,70.8,66.6
2/1/2017,12:52:44,30059,10009,69.8,63,70.8,66.6
2/1/2017,12:52:45,30001,10430,69.8,63,70.8,66.6
2/1/2017,12:52:46,29999,10565,70,63.1,70.8,66.5
2/1/2017,12:52:47,30025,10358,70,63.1,70.8,66.5
2/1/2017,12:52:48,29958,10380,70,63.1,70.8,66.5
2/1/2017,12:52:49,29892,11124,69.8,63,70.8,66.4
2/1/2017,12:52:50,29986,10408,69.8,63,70.8,66.4
2/1/2017,12:52:51,29958,10993,69.8,63,70.8,66.4
2/1/2017,12:52:52,29994,10243,69.7,63.1,70.8,66.4
2/1/2017,12:52:53,29820,12896,69.7,63.1,70.8,66.4
2/1/2017,12:52:54,29617,16962,69.8,63.1,70.8,66.4
2/1/2017,12:52:55,29557,21067,69.8,63.1,70.8,66.4
2/1/2017,12:52:56,29550,23836,69.8,63.1,70.8,66.4
2/1/2017,12:52:57,29242,28556,69.7,63.1,70.9,66.3
2/1/2017,12:52:58,29482,29426,69.7,63.1,70.9,66.3
2/1/2017,12:52:59,29779,29726,69.7,63.1,70.9,66.3
2/1/2017,12:53:00,29927,29871,69.8,63.1,70.9,66.3
2/1/2017,12:53:01,30004,29946,69.8,63.1,70.9,66.3
2/1/2017,12:53:02,30050,29997,69.8,63.1,70.9,66.3
2/1/2017,12:53:03,30074,30022,69.9,63.1,70.9,66.4
2/1/2017,12:53:04,30095,30039,69.9,63.1,70.9,66.4
2/1/2017,12:53:05,30102,30048,69.9,63.1,70.9,66.4
2/1/2017,12:53:06,30106,30051,69.9,63.1,70.9,66.5
2/1/2017,12:53:07,30110,30057,69.9,63.1,70.9,66.5
2/1/2017,12:53:08,30106,30054,69.9,63.1,70.9,66.5
2/1/2017,12:53:09,30107,30051,69.8,63.1,70.9,66.7
2/1/2017,12:53:10,30101,30050,69.8,63.1,70.9,66.7
2/1/2017,12:53:11,30097,30044,69.8,63.1,70.9,66.7
2/1/2017,12:53:12,30077,30027,69.8,63.1,70.9,66.8
2/1/2017,12:53:13,29960,29909,69.8,63.1,70.9,66.8
2/1/2017,12:53:14,29818,29633,69.8,63.1,70.9,66.8
2/1/2017,12:53:15,29723,28684,69.8,63.1,71,66.9
2/1/2017,12:53:16,29578,28556,69.8,63.1,71,66.9
2/1/2017,12:53:17,29573,27080,69.8,63.1,71,66.9
2/1/2017,12:53:18,29495,27283,69.9,63.1,71,67
2/1/2017,12:53:19,29542,25832,69.9,63.1,71,67
2/1/2017,12:53:20,29509,25900,69.9,63.1,71,67
2/1/2017,12:53:21,29568,24935,70,63.1,71,67
2/1/2017,12:53:22,29534,24527,70,63.1,71,67
2/1/2017,12:53:23,29544,24118,70,63.1,71,67
2/1/2017,12:53:24,29525,23706,69.4,63.1,71,67.1
2/1/2017,12:53:25,29536,22872,69.4,63.1,71,67.1
2/1/2017,12:53:26,29549,22124,69.4,63.1,71,67.1
2/1/2017,12:53:27,29643,20759,68.9,63.1,71,67
2/1/2017,12:53:28,29676,19858,68.9,63.1,71,67
2/1/2017,12:53:29,29754,19269,68.6,63.1,71,67
2/1/2017,12:53:30,29761,19119,68.6,63.1,71,67
2/1/2017,12:53:31,29842,18014,68.6,63.1,71,67
2/1/2017,12:53:32,29910,17107,68.5,63.1,71.1,67
2/1/2017,12:53:33,29961,17041,68.5,63.1,71.1,67
2/1/2017,12:53:34,30070,15665,68.5,63.1,71.1,67
2/1/2017,12:53:35,30066,15676,68.6,63.1,71.1,66.9
2/1/2017,12:53:36,30157,14368,68.6,63.1,71.1,66.9
2/1/2017,12:53:37,30155,14199,68.6,63.1,71.1,66.9
2/1/2017,12:53:38,30222,13046,69,63.1,71.1,66.9
2/1/2017,12:53:39,30179,13291,69,63.1,71.1,66.9
2/1/2017,12:53:40,30247,11631,69,63.1,71.1,66.9
2/1/2017,12:53:41,30297,11005,69.6,63.1,71.1,66.8
2/1/2017,12:53:42,30343,10408,69.6,63.1,71.1,66.8
2/1/2017,12:53:43,30256,10999,69.6,63.1,71.1,66.8
2/1/2017,12:53:44,30311,10275,69.9,63.1,71.1,66.7
2/1/2017,12:53:45,30236,10335,69.9,63.1,71.1,66.7
2/1/2017,12:53:46,30162,10950,69.9,63.1,71.1,66.7
2/1/2017,12:53:47,30217,10447,70.1,63.1,71.1,66.7
2/1/2017,12:53:48,30164,10943,70.1,63.1,71.1,66.7
2/1/2017,12:53:49,30213,10018,70.1,63.1,71.1,66.7
2/1/2017,12:53:50,30168,10318,70.1,63.1,71.1,66.6
2/1/2017,12:53:51,30149,10565,70.1,63.1,71.1,66.6
2/1/2017,12:53:52,30154,10464,70.1,63.1,71.1,66.6
2/1/2017,12:53:53,29770,14203,70,63.1,71.2,66.5
2/1/2017,12:53:54,29543,17456,70,63.1,71.2,66.5
2/1/2017,12:53:55,29166,21962,70,63.1,71.2,66.5
2/1/2017,12:53:56,29094,24576,69.9,63.1,71.1,66.5
2/1/2017,12:53:57,29252,29200,69.9,63.1,71.1,66.5
2/1/2017,12:53:58,29765,29713,69.9,63.1,71.1,66.5
2/1/2017,12:53:59,29968,29912,69.9,63.1,71.2,66.4
2/1/2017,12:54:00,30031,29978,69.9,63.1,71.2,66.4
2/1/2017,12:54:01,30068,30011,69.9,63.1,71.2,66.5
2/1/2017,12:54:02,30077,30023,69.9,63.1,71.2,66.5
2/1/2017,12:54:03,30070,30012,69.9,63.1,71.2,66.5
2/1/2017,12:54:04,30060,30009,70.1,63.1,71.2,66.6
2/1/2017,12:54:05,30053,30002,70.1,63.1,71.2,66.6
2/1/2017,12:54:06,30048,29994,70.1,63.1,71.2,66.6
2/1/2017,12:54:07,30051,30000,70.2,63.1,71.2,66.8
2/1/2017,12:54:08,30053,30006,70.2,63.1,71.2,66.8
2/1/2017,12:54:09,30052,29998,70.2,63.1,71.2,66.8
2/1/2017,12:54:10,30050,29997,70,63.1,71.2,66.9
2/1/2017,12:54:11,30049,29997,70,63.1,71.2,66.9
2/1/2017,12:54:12,30036,29984,70,63.1,71.2,66.9
2/1/2017,12:54:13,29926,29875,70.4,63.1,71.3,67
2/1/2017,12:54:14,29794,29663,70.4,63.1,71.3,67
2/1/2017,12:54:15,29676,28322,70.4,63.1,71.3,67
2/1/2017,12:54:16,29598,27468,70.4,63.1,71.3,67.1
2/1/2017,12:54:17,29449,27990,70.4,63.1,71.3,67.1
2/1/2017,12:54:18,29438,27024,70.4,63.1,71.3,67.1
2/1/2017,12:54:19,29447,25685,70.2,63.1,71.3,67.2
2/1/2017,12:54:20,29449,24905,70.2,63.1,71.3,67.2
2/1/2017,12:54:21,29400,24871,70.2,63.1,71.3,67.2
2/1/2017,12:54:22,29409,24603,70.3,63.1,71.3,67.2
2/1/2017,12:54:23,29486,23852,70.3,63.1,71.3,67.2
2/1/2017,12:54:24,29557,23208,70.3,63.1,71.3,67.2
2/1/2017,12:54:25,29634,22395,70.1,63.1,71.3,67.2
2/1/2017,12:54:26,29724,21763,70.1,63.1,71.3,67.2
2/1/2017,12:54:27,29806,21178,70.1,63.1,71.3,67.2
2/1/2017,12:54:28,29886,20461,69.9,63.1,71.3,67.2
2/1/2017,12:54:29,30018,19457,69.9,63.1,71.3,67.2
2/1/2017,12:54:30,30014,19356,69.9,63.1,71.3,67.2
2/1/2017,12:54:31,30181,17669,70,63.1,71.4,67.2
2/1/2017,12:54:32,30188,17237,70,63.1,71.4,67.2
2/1/2017,12:54:33,30194,16317,70,63.1,71.4,67.2
2/1/2017,12:54:34,30146,16438,69.9,63.1,71.4,67.1
2/1/2017,12:54:35,30189,14857,69.9,63.1,71.4,67.1
2/1/2017,12:54:36,30174,14538,69.9,63.1,71.4,67.1
2/1/2017,12:54:37,30134,13820,69.7,63.1,71.4,67
2/1/2017,12:54:38,30101,13563,69.7,63.1,71.4,67
2/1/2017,12:54:39,30151,12152,70,63.1,71.4,67
2/1/2017,12:54:40,30178,11578,70,63.1,71.4,67
2/1/2017,12:54:41,30166,11251,70,63.1,71.4,67
2/1/2017,12:54:42,30189,10072,70.4,63.1,71.4,66.9
2/1/2017,12:54:43,30085,10382,70.4,63.1,71.4,66.9
2/1/2017,12:54:44,29961,10781,70.4,63.1,71.4,66.9
2/1/2017,12:54:45,29967,10037,70.5,63.1,71.4,66.8
2/1/2017,12:54:46,29918,10540,70.5,63.1,71.4,66.8
2/1/2017,12:54:47,29922,10675,70.5,63.1,71.4,66.8
2/1/2017,12:54:48,29874,10680,70.2,63.1,71.4,66.8
2/1/2017,12:54:49,29951,9952,70.2,63.1,71.4,66.8
2/1/2017,12:54:50,29895,10350,70.2,63.1,71.4,66.8
2/1/2017,12:54:51,29838,11004,70,63.1,71.4,66.7
2/1/2017,12:54:52,29780,11386,70,63.1,71.4,66.7
2/1/2017,12:54:53,29540,14462,70,63.1,71.4,66.7
2/1/2017,12:54:54,29372,17918,69.7,63.1,71.4,66.7
2/1/2017,12:54:55,29173,22604,69.7,63.1,71.4,66.7
2/1/2017,12:54:56,29209,25701,69.7,63.1,71.4,66.7
2/1/2017,12:54:57,29282,29229,70,63.1,71.5,66.6
2/1/2017,12:54:58,29718,29661,70,63.1,71.5,66.6
2/1/2017,12:54:59,29841,29787,70,63.1,71.5,66.6
2/1/2017,12:55:00,29924,29873,69.9,63.1,71.5,66.6
2/1/2017,12:55:01,29973,29921,69.9,63.1,71.5,66.6
2/1/2017,12:55:02,30007,29953,69.9,63.1,71.5,66.6
2/1/2017,12:55:03,30025,29967,69.9,63.1,71.5,66.7
2/1/2017,12:55:04,30038,29981,69.9,63.1,71.5,66.7
2/1/2017,12:55:05,30043,29986,69.9,63.1,71.5,66.7
2/1/2017,12:55:06,30046,29991,69.6,63.1,71.5,66.9
2/1/2017,12:55:07,30046,29993,69.6,63.1,71.5,66.9
2/1/2017,12:55:08,30040,29990,69.6,63.1,71.5,66.9
2/1/2017,12:55:09,30040,29985,69.9,63.1,71.5,67
2/1/2017,12:55:10,30036,29979,69.9,63.1,71.5,67
2/1/2017,12:55:11,30029,29976,70.3,63.1,71.5,67.1
2/1/2017,12:55:12,30023,29972,70.3,63.1,71.5,67.1
2/1/2017,12:55:13,30016,29964,70.3,63.1,71.5,67.1
2/1/2017,12:55:14,29960,29903,70.5,63.1,71.6,67.2
2/1/2017,12:55:15,29857,29298,70.5,63.1,71.6,67.2
2/1/2017,12:55:16,29773,27469,70.5,63.1,71.6,67.2
2/1/2017,12:55:17,29616,27652,70.1,63.1,71.6,67.3
2/1/2017,12:55:18,29574,26287,70.1,63.1,71.6,67.3
2/1/2017,12:55:19,29477,26300,70.1,63.1,71.6,67.3
2/1/2017,12:55:20,29493,25400,70,63.1,71.6,67.3
2/1/2017,12:55:21,29558,24098,70,63.1,71.6,67.3
2/1/2017,12:55:22,29573,23577,70,63.1,71.6,67.3
2/1/2017,12:55:23,29636,22859,70,63.1,71.6,67.4
2/1/2017,12:55:24,29696,22398,70,63.1,71.6,67.4
2/1/2017,12:55:25,29774,22027,70,63.1,71.6,67.4
2/1/2017,12:55:26,29886,21882,70.4,63.1,71.6,67.3
2/1/2017,12:55:27,29961,21069,70.4,63.1,71.6,67.3
2/1/2017,12:55:28,29980,20386,70.4,63.1,71.6,67.3
2/1/2017,12:55:29,30061,18864,70.2,63.2,71.6,67.3
2/1/2017,12:55:30,30040,18531,70.2,63.2,71.6,67.3
2/1/2017,12:55:31,30026,18264,70.2,63.2,71.6,67.3
2/1/2017,12:55:32,30092,16639,69.8,63.1,71.6,67.2
2/1/2017,12:55:33,30074,16395,69.8,63.1,71.6,67.2
2/1/2017,12:55:34,30000,15651,69.8,63.1,71.6,67.2
2/1/2017,12:55:35,29935,15023,69.6,63.2,71.6,67.2
2/1/2017,12:55:36,29996,14272,69.6,63.2,71.6,67.2
2/1/2017,12:55:37,30039,13726,69.6,63.2,71.6,67.2
2/1/2017,12:55:38,30086,12584,69.5,63.2,71.7,67.2
2/1/2017,12:55:39,30066,12329,69.5,63.2,71.7,67.2
2/1/2017,12:55:40,30100,11559,69.5,63.2,71.7,67.2
2/1/2017,12:55:41,30058,11484,69.8,63.2,71.7,67.1
2/1/2017,12:55:42,29972,11059,69.8,63.2,71.7,67.1
2/1/2017,12:55:43,30011,10335,69.8,63.2,71.7,67.1
2/1/2017,12:55:44,29924,10372,70.4,63.2,71.7,67
2/1/2017,12:55:45,29881,10480,70.4,63.2,71.7,67
2/1/2017,12:55:46,29845,10563,71,63.2,71.7,67
